"Data 
wyliczenia","Stawka","Wartość 
obrotów 
(w mln PLN)","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15"
2015-09-22,0.0136,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-23,0.0115,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-24,0.0119,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-25,0.0128,5010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-28,0.0157,4817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-29,0.0174,3713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-30,0.016,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-01,0.0155,2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-02,0.0153,5055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-05,0.0153,4535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-06,0.0154,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-07,0.0154,3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-08,0.0155,2964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-09,0.015,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-12,0.0153,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-13,0.0152,1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-14,0.015,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-15,0.0151,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-16,0.015,4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-19,0.0147,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-20,0.0136,3620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-21,0.014,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-22,0.0136,3234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-23,0.0134,6645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-26,0.0129,3363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-27,0.0112,2840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-28,0.0073,2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-29,0.006,2943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-30,0.0141,2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02,0.015,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03,0.0149,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04,0.015,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05,0.0149,2285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-06,0.0148,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-09,0.0149,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-10,0.0151,1124.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-12,0.0151,764.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-13,0.0137,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-16,0.0145,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-17,0.0137,2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-18,0.0135,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-19,0.014,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-20,0.0147,3059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23,0.0151,1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24,0.0153,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25,0.015,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-26,0.0151,3440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-27,0.0144,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-30,0.0149,2842.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-01,0.0149,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-02,0.0145,3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-03,0.0147,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-04,0.0149,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07,0.0151,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08,0.015,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09,0.0149,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-10,0.0149,1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-11,0.0148,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-14,0.015,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-15,0.015,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-16,0.0152,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-17,0.0151,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-18,0.0145,3395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-21,0.0143,3390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-22,0.0122,2452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-23,0.0091,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-24,0.0109,3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-28,0.0076,3810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-29,0.0069,3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-30,0.0125,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-31,0.016,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,0.014,1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,0.0119,2680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,0.0127,2629.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,0.0125,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-11,0.0139,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-12,0.0139,1709.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-13,0.0141,1664.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-14,0.0144,1444.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-15,0.0143,2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-18,0.0148,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-19,0.0138,1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-20,0.0107,4650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-21,0.0085,3269.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-22,0.0121,3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-25,0.0151,3715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-26,0.0168,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-27,0.0166,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-28,0.0162,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-29,0.013,1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-01,0.0129,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-02,0.0132,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-03,0.0137,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-04,0.0134,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-05,0.0128,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-08,0.0126,2260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-09,0.0126,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-10,0.0128,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-11,0.0132,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-12,0.0138,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-15,0.0146,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-16,0.0149,2495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-17,0.0144,3070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-18,0.0142,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-19,0.0124,2267.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-22,0.0109,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-23,0.0097,3161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-24,0.0089,2098.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-25,0.008,2935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-26,0.0132,903.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-29,0.008,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-01,0.0129,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-02,0.0127,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-03,0.013,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-04,0.0148,1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,0.0156,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-08,0.0157,899.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-09,0.0155,429.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-10,0.0156,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-11,0.0159,2320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-14,0.0162,658.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-15,0.0158,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-16,0.0164,1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-17,0.0148,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-18,0.0144,3711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-21,0.0125,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-22,0.0089,3010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-23,0.0087,1366.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-24,0.0078,2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-25,0.0063,1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-29,0.0055,4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-30,0.0133,5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-31,0.0148,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-01,0.0149,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-04,0.0156,166.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-05,0.0151,2111.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-06,0.0155,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-07,0.0153,1561.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-08,0.0155,1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-11,0.0154,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-12,0.015,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-13,0.0149,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-14,0.0147,3180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-15,0.0158,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-18,0.0161,3235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,0.016,2610.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-20,0.0158,2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-21,0.0154,3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-22,0.016,3213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-25,0.0153,2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-26,0.0155,2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-27,0.016,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-28,0.0168,2645.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-29,0.0111,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-02,0.0148,2630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-04,0.0148,3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-05,0.0147,3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-06,0.0149,4759.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-09,0.0151,2794.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-10,0.0152,1904.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-11,0.0151,1596.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-12,0.0151,1510.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-13,0.0151,1401.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16,0.0154,1543.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,0.0154,1355.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18,0.015,701.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-19,0.0144,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-20,0.0146,1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-23,0.0148,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-24,0.0136,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-25,0.0082,4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-27,0.0139,3763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-30,0.0161,2340.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-31,0.016,1460.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-01,0.0159,1805.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-02,0.0153,3386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-03,0.0152,3789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-06,0.0153,2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,0.0152,2564.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-08,0.015,2750.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-09,0.015,2919.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-10,0.0152,2204.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-13,0.0155,1635.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-14,0.0158,2760.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-15,0.0162,2465.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-16,0.0169,720.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-17,0.0146,2602.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-20,0.0126,2059.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,0.007,3805.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-22,0.0064,2459.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23,0.0068,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24,0.0101,1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-27,0.014,4420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-28,0.0113,3310.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-29,0.0134,675.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-30,0.0117,380.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-01,0.0149,1489.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-04,0.0149,3090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-05,0.0149,2793.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-06,0.0148,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,0.0148,4881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-08,0.015,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-11,0.0151,675.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-12,0.0142,3835.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-13,0.014,1010.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,0.0138,1315.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-15,0.0145,2505.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-18,0.0152,2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,0.0153,1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-20,0.015,2308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,0.0153,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-22,0.0151,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-25,0.0148,2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-26,0.0131,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-27,0.0126,3836.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,0.0118,3301.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-29,0.0122,1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-01,0.0146,1731.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,0.0148,2311.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-03,0.0147,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-04,0.0147,896.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-05,0.0148,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-08,0.015,1581.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-09,0.0151,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-10,0.015,2541.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-11,0.0149,2686.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-12,0.0151,3081.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,0.0151,1506.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,0.0149,281.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-18,0.0152,1816.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-19,0.0151,2251.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-22,0.015,1631.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-23,0.015,1381.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-24,0.0149,1303.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-25,0.0142,3491.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-26,0.0112,2351.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-29,0.008,2345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-30,0.0118,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-31,0.0125,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-01,0.0149,2706.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-02,0.0149,2781.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-05,0.0149,931.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-06,0.0148,891.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-07,0.0149,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-08,0.0149,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-09,0.0152,2871.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-12,0.0151,1781.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-13,0.0152,3671.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-14,0.0153,4051.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-15,0.0154,2301.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-16,0.0154,2281.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19,0.0155,2006.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,0.0158,1911.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-21,0.0158,2891.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-22,0.0153,1701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-23,0.0156,3604.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-26,0.0166,3318.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-27,0.0187,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-28,0.017,2642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-29,0.0095,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-30,0.0134,1746.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-03,0.0156,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-04,0.0156,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-05,0.0156,3835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-06,0.0155,3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-07,0.0152,2047.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-10,0.015,2882.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-11,0.0151,2090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-12,0.0153,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-13,0.015,3547.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-14,0.0153,2466.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
